# z=0.0
# H0:67.4 omega_m:0.314885968880016 omega_b:0.049309230511847414 omega_nu:0.0014201463404145906 w:-1.0 wa:0.0 sigma8(z=0):0.8111336682436303
# koh d_cdm d_b d_gamma d_neutrino d_nu d_tot d_nonu d_tot_de Weyl v_newt_cdm v_newt_b v_b_cdm
2.684857e-01 7.165904e+05 7.132596e+05 -2.398406e-01 -2.445241e-01 1.378450e+04 7.128992e+05 7.160665e+05 7.128992e+05 -1.701967e-02 3.763275e+05 3.762844e+05 5.350288e-02
2.738680e-01 6.948402e+05 6.915154e+05 -2.235084e-01 -2.278730e-01 1.293143e+04 6.912441e+05 6.943172e+05 6.912441e+05 -1.650268e-02 3.648969e+05 3.648542e+05 5.202194e-02
2.792503e-01 6.733446e+05 6.700019e+05 -2.083227e-01 -2.123906e-01 1.213034e+04 6.698391e+05 6.728188e+05 6.698391e+05 -1.599166e-02 3.535982e+05 3.535557e+05 5.079496e-02
2.846327e-01 6.526802e+05 6.493270e+05 -1.943625e-01 -1.981578e-01 1.138777e+04 6.492629e+05 6.521528e+05 6.492629e+05 -1.550042e-02 3.427370e+05 3.426947e+05 4.948631e-02
2.900150e-01 6.333779e+05 6.300450e+05 -1.816774e-01 -1.852249e-01 1.070849e+04 6.300478e+05 6.328536e+05 6.300478e+05 -1.504168e-02 3.325941e+05 3.325525e+05 4.788361e-02
2.953973e-01 6.157896e+05 6.125189e+05 -1.702549e-01 -1.735793e-01 1.009351e+04 6.125458e+05 6.152751e+05 6.125458e+05 -1.462384e-02 3.233555e+05 3.233148e+05 4.592196e-02
3.007796e-01 5.999452e+05 5.967771e+05 -1.599930e-01 -1.631170e-01 9.538490e+03 5.967864e+05 5.994469e+05 5.967864e+05 -1.424760e-02 3.150367e+05 3.149972e+05 4.366593e-02
3.061620e-01 5.855619e+05 5.825244e+05 -1.507182e-01 -1.536611e-01 9.034462e+03 5.824861e+05 5.850841e+05 5.824861e+05 -1.390620e-02 3.074880e+05 3.074501e+05 4.126570e-02
3.115443e-01 5.722027e+05 5.693059e+05 -1.422383e-01 -1.450156e-01 8.571123e+03 5.692071e+05 5.717470e+05 5.692071e+05 -1.358918e-02 3.004783e+05 3.004420e+05 3.890365e-02
3.169266e-01 5.594352e+05 5.566714e+05 -1.343845e-01 -1.370085e-01 8.139246e+03 5.565161e+05 5.590004e+05 5.565161e+05 -1.328620e-02 2.937791e+05 2.937442e+05 3.674333e-02
3.223090e-01 5.469041e+05 5.442514e+05 -1.270258e-01 -1.295061e-01 7.731642e+03 5.440570e+05 5.464868e+05 5.440570e+05 -1.298875e-02 2.872023e+05 2.871686e+05 3.489137e-02
3.276913e-01 5.343608e+05 5.317902e+05 -1.200705e-01 -1.224149e-01 7.343382e+03 5.315813e+05 5.339564e+05 5.315813e+05 -1.269091e-02 2.806168e+05 2.805840e+05 3.338012e-02
3.330736e-01 5.217030e+05 5.191863e+05 -1.134689e-01 -1.156844e-01 6.971935e+03 5.189874e+05 5.213071e+05 5.189874e+05 -1.239024e-02 2.739689e+05 2.739368e+05 3.217273e-02
3.384559e-01 5.090021e+05 5.065174e+05 -1.072135e-01 -1.093068e-01 6.617337e+03 5.063473e+05 5.086112e+05 5.063473e+05 -1.208847e-02 2.672966e+05 2.672649e+05 3.118489e-02
3.438383e-01 4.964632e+05 4.939991e+05 -1.013237e-01 -1.033020e-01 6.281234e+03 4.938666e+05 4.960756e+05 4.938666e+05 -1.179051e-02 2.607084e+05 2.606772e+05 3.031334e-02
3.492206e-01 4.843272e+05 4.818831e+05 -9.582301e-02 -9.769392e-02 5.965530e+03 4.817871e+05 4.839428e+05 4.817871e+05 -1.150213e-02 2.543320e+05 2.543012e+05 2.946248e-02
3.546029e-01 4.727788e+05 4.703626e+05 -9.072001e-02 -9.249125e-02 5.671219e+03 4.702937e+05 4.723987e+05 4.702937e+05 -1.122773e-02 2.482650e+05 2.482346e+05 2.856404e-02
3.599853e-01 4.619112e+05 4.595360e+05 -8.600418e-02 -8.768335e-02 5.398038e+03 4.594803e+05 4.615375e+05 4.594803e+05 -1.096958e-02 2.425569e+05 2.425271e+05 2.758731e-02
3.653676e-01 4.517387e+05 4.494179e+05 -8.165082e-02 -8.324498e-02 5.144854e+03 4.493611e+05 4.513736e+05 4.493611e+05 -1.072799e-02 2.372152e+05 2.371861e+05 2.653906e-02
3.707499e-01 4.422101e+05 4.399539e+05 -7.762547e-02 -7.914104e-02 4.909826e+03 4.398845e+05 4.418552e+05 4.398845e+05 -1.050175e-02 2.322127e+05 2.321844e+05 2.545431e-02
3.761322e-01 4.332123e+05 4.310253e+05 -7.388611e-02 -7.532866e-02 4.690613e+03 4.309372e+05 4.328682e+05 4.309372e+05 -1.028814e-02 2.274895e+05 2.274621e+05 2.438138e-02
3.815146e-01 4.245885e+05 4.224692e+05 -7.038736e-02 -7.176159e-02 4.484605e+03 4.223619e+05 4.242551e+05 4.223619e+05 -1.008342e-02 2.229628e+05 2.229361e+05 2.336681e-02
3.868969e-01 4.161836e+05 4.141252e+05 -6.708849e-02 -6.839831e-02 4.289412e+03 4.140036e+05 4.158598e+05 4.140036e+05 -9.883870e-03 2.185506e+05 2.185246e+05 2.244403e-02
3.922792e-01 4.078907e+05 4.058837e+05 -6.396028e-02 -6.520902e-02 4.103379e+03 4.057553e+05 4.075750e+05 4.057553e+05 -9.686952e-03 2.141965e+05 2.141711e+05 2.162779e-02
3.976616e-01 3.996705e+05 3.977044e+05 -6.098658e-02 -6.217726e-02 3.925612e+03 3.975778e+05 3.993612e+05 3.975778e+05 -9.491723e-03 2.098798e+05 2.098548e+05 2.091377e-02
4.030439e-01 3.915394e+05 3.896057e+05 -5.816091e-02 -5.929641e-02 3.755860e+03 3.894877e+05 3.912352e+05 3.894877e+05 -9.298582e-03 2.056092e+05 2.055847e+05 2.028249e-02
4.084262e-01 3.835462e+05 3.816392e+05 -5.548184e-02 -5.656504e-02 3.594172e+03 3.815339e+05 3.832462e+05 3.815339e+05 -9.108694e-03 2.014105e+05 2.013864e+05 1.970607e-02
4.138086e-01 3.757508e+05 3.738688e+05 -5.294942e-02 -5.398317e-02 3.440675e+03 3.737769e+05 3.754547e+05 3.737769e+05 -8.923505e-03 1.973158e+05 1.972920e+05 1.915598e-02
4.191909e-01 3.682127e+05 3.663569e+05 -5.056330e-02 -5.155046e-02 3.295494e+03 3.662763e+05 3.679208e+05 3.662763e+05 -8.744436e-03 1.933563e+05 1.933329e+05 1.860972e-02
4.245732e-01 3.609809e+05 3.591548e+05 -4.832145e-02 -4.926484e-02 3.158602e+03 3.590812e+05 3.606937e+05 3.590812e+05 -8.572660e-03 1.895582e+05 1.895352e+05 1.805474e-02
4.299555e-01 3.540793e+05 3.522868e+05 -4.621850e-02 -4.712082e-02 3.029778e+03 3.522153e+05 3.537973e+05 3.522153e+05 -8.408746e-03 1.859338e+05 1.859112e+05 1.748906e-02
4.353379e-01 3.474931e+05 3.457377e+05 -4.424436e-02 -4.510814e-02 2.908459e+03 3.456642e+05 3.472170e+05 3.456642e+05 -8.252344e-03 1.824755e+05 1.824534e+05 1.691913e-02
4.407202e-01 3.411759e+05 3.394593e+05 -4.238575e-02 -4.321323e-02 2.793868e+03 3.393810e+05 3.409059e+05 3.393810e+05 -8.102341e-03 1.791587e+05 1.791371e+05 1.635647e-02
4.461025e-01 3.350740e+05 3.333961e+05 -4.062951e-02 -4.142271e-02 2.685232e+03 3.333121e+05 3.348100e+05 3.333121e+05 -7.957453e-03 1.759550e+05 1.759339e+05 1.581395e-02
4.514849e-01 3.291440e+05 3.275030e+05 -3.896480e-02 -3.972551e-02 2.581894e+03 3.274142e+05 3.288858e+05 3.274142e+05 -7.816647e-03 1.728416e+05 1.728209e+05 1.530237e-02
4.568672e-01 3.233512e+05 3.217438e+05 -3.738263e-02 -3.811244e-02 2.483341e+03 3.216524e+05 3.230983e+05 3.216524e+05 -7.679089e-03 1.698000e+05 1.697797e+05 1.482784e-02
4.622495e-01 3.176652e+05 3.160876e+05 -3.587515e-02 -3.657552e-02 2.389105e+03 3.159962e+05 3.174170e+05 3.159962e+05 -7.544056e-03 1.668142e+05 1.667942e+05 1.439081e-02
4.676319e-01 3.120700e+05 3.105188e+05 -3.443674e-02 -3.510903e-02 2.298866e+03 3.104300e+05 3.118260e+05 3.104300e+05 -7.411168e-03 1.638759e+05 1.638562e+05 1.398692e-02
4.730142e-01 3.065749e+05 3.050475e+05 -3.306489e-02 -3.371040e-02 2.212515e+03 3.049631e+05 3.063347e+05 3.049631e+05 -7.280651e-03 1.609899e+05 1.609706e+05 1.360897e-02
4.783965e-01 3.012057e+05 2.997005e+05 -3.175897e-02 -3.237898e-02 2.130046e+03 2.996212e+05 3.009689e+05 2.996212e+05 -7.153119e-03 1.581700e+05 1.581510e+05 1.324892e-02
4.837789e-01 2.959850e+05 2.945018e+05 -3.051797e-02 -3.111375e-02 2.051448e+03 2.944271e+05 2.957517e+05 2.944271e+05 -7.029117e-03 1.554281e+05 1.554094e+05 1.289952e-02
4.891612e-01 2.909231e+05 2.894623e+05 -2.933963e-02 -2.991240e-02 1.976603e+03 2.893912e+05 2.906933e+05 2.893912e+05 -6.908890e-03 1.527697e+05 1.527513e+05 1.255563e-02
4.945435e-01 2.860223e+05 2.845849e+05 -2.822099e-02 -2.877192e-02 1.905358e+03 2.845159e+05 2.857962e+05 2.845159e+05 -6.792497e-03 1.501961e+05 1.501780e+05 1.221496e-02
4.999259e-01 2.812822e+05 2.798691e+05 -2.715899e-02 -2.768919e-02 1.837545e+03 2.798007e+05 2.810599e+05 2.798007e+05 -6.679926e-03 1.477070e+05 1.476891e+05 1.187803e-02
5.053082e-01 2.766972e+05 2.753089e+05 -2.615026e-02 -2.666077e-02 1.772962e+03 2.752398e+05 2.764788e+05 2.752398e+05 -6.571042e-03 1.452993e+05 1.452819e+05 1.154738e-02
5.106905e-01 2.722522e+05 2.708887e+05 -2.519076e-02 -2.568254e-02 1.711380e+03 2.708185e+05 2.720377e+05 2.708185e+05 -6.465488e-03 1.429654e+05 1.429482e+05 1.122631e-02
5.160728e-01 2.679255e+05 2.665862e+05 -2.427612e-02 -2.475004e-02 1.652519e+03 2.665149e+05 2.677148e+05 2.665149e+05 -6.362744e-03 1.406935e+05 1.406766e+05 1.091780e-02
5.214552e-01 2.636976e+05 2.623813e+05 -2.340242e-02 -2.385928e-02 1.596146e+03 2.623094e+05 2.634905e+05 2.623094e+05 -6.262342e-03 1.384735e+05 1.384568e+05 1.062387e-02
5.268375e-01 2.595572e+05 2.582627e+05 -2.256678e-02 -2.300733e-02 1.542087e+03 2.581909e+05 2.593536e+05 2.581909e+05 -6.164017e-03 1.362993e+05 1.362830e+05 1.034523e-02
5.322198e-01 2.555016e+05 2.542273e+05 -2.176719e-02 -2.219212e-02 1.490222e+03 2.541565e+05 2.553012e+05 2.541565e+05 -6.067700e-03 1.341696e+05 1.341535e+05 1.008128e-02
5.376021e-01 2.515303e+05 2.502751e+05 -2.100196e-02 -2.141196e-02 1.440465e+03 2.502058e+05 2.513329e+05 2.502058e+05 -5.973383e-03 1.320841e+05 1.320683e+05 9.830238e-03
5.429845e-01 2.476432e+05 2.464060e+05 -2.026953e-02 -2.066523e-02 1.392719e+03 2.463388e+05 2.474485e+05 2.463388e+05 -5.881063e-03 1.300427e+05 1.300271e+05 9.589702e-03
5.483668e-01 2.438423e+05 2.426228e+05 -1.956859e-02 -1.995060e-02 1.346920e+03 2.425577e+05 2.436505e+05 2.425577e+05 -5.790793e-03 1.280467e+05 1.280313e+05 9.357284e-03
5.537491e-01 2.401339e+05 2.389318e+05 -1.889821e-02 -1.926713e-02 1.303017e+03 2.388685e+05 2.399448e+05 2.388685e+05 -5.702718e-03 1.260992e+05 1.260841e+05 9.131139e-03
5.591314e-01 2.365234e+05 2.353387e+05 -1.825745e-02 -1.861387e-02 1.260961e+03 2.352768e+05 2.363370e+05 2.352768e+05 -5.616970e-03 1.242032e+05 1.241882e+05 8.910169e-03
5.645138e-01 2.330103e+05 2.318431e+05 -1.764497e-02 -1.798943e-02 1.220678e+03 2.317822e+05 2.328267e+05 2.317822e+05 -5.533539e-03 1.223584e+05 1.223437e+05 8.693981e-03
5.698961e-01 2.295884e+05 2.284388e+05 -1.705903e-02 -1.739205e-02 1.182057e+03 2.283783e+05 2.294076e+05 2.283783e+05 -5.452275e-03 1.205615e+05 1.205470e+05 8.482755e-03
5.752785e-01 2.262506e+05 2.251183e+05 -1.649796e-02 -1.682002e-02 1.145000e+03 2.250580e+05 2.260725e+05 2.250580e+05 -5.373008e-03 1.188087e+05 1.187945e+05 8.277108e-03
5.806608e-01 2.229922e+05 2.218770e+05 -1.596035e-02 -1.627192e-02 1.109417e+03 2.218168e+05 2.228168e+05 2.218168e+05 -5.295628e-03 1.170977e+05 1.170837e+05 8.077838e-03
5.860431e-01 2.198095e+05 2.187109e+05 -1.544493e-02 -1.574644e-02 1.075234e+03 2.186510e+05 2.196367e+05 2.186510e+05 -5.220046e-03 1.154265e+05 1.154126e+05 7.885611e-03
5.914254e-01 2.166965e+05 2.156140e+05 -1.495035e-02 -1.524220e-02 1.042369e+03 2.155544e+05 2.165262e+05 2.155544e+05 -5.146118e-03 1.137918e+05 1.137781e+05 7.700698e-03
5.968078e-01 2.136462e+05 2.125792e+05 -1.447527e-02 -1.475784e-02 1.010732e+03 2.125202e+05 2.134784e+05 2.125202e+05 -5.073681e-03 1.121901e+05 1.121766e+05 7.522951e-03
6.021901e-01 2.106553e+05 2.096031e+05 -1.401865e-02 -1.429231e-02 9.802671e+02 2.095449e+05 2.104898e+05 2.095449e+05 -5.002650e-03 1.106194e+05 1.106062e+05 7.351916e-03
6.075724e-01 2.077249e+05 2.066870e+05 -1.357982e-02 -1.384491e-02 9.509302e+02 2.066298e+05 2.075617e+05 2.066298e+05 -4.933055e-03 1.090806e+05 1.090675e+05 7.186974e-03
6.129547e-01 2.048575e+05 2.038336e+05 -1.315822e-02 -1.341508e-02 9.226920e+02 2.037774e+05 2.046964e+05 2.037774e+05 -4.864957e-03 1.075748e+05 1.075619e+05 7.027429e-03
6.183371e-01 2.020528e+05 2.010425e+05 -1.275313e-02 -1.300209e-02 8.955122e+02 2.009873e+05 2.018939e+05 2.009873e+05 -4.798348e-03 1.061019e+05 1.060892e+05 6.872577e-03
6.237195e-01 1.993084e+05 1.983115e+05 -1.236375e-02 -1.260510e-02 8.693363e+02 1.982573e+05 1.991516e+05 1.982573e+05 -4.733171e-03 1.046608e+05 1.046482e+05 6.721843e-03
6.291018e-01 1.966233e+05 1.956398e+05 -1.198939e-02 -1.222343e-02 8.441290e+02 1.955863e+05 1.964686e+05 1.955863e+05 -4.669404e-03 1.032508e+05 1.032384e+05 6.574898e-03
6.553143e-01 1.843645e+05 1.834431e+05 -1.036060e-02 -1.056285e-02 7.339193e+02 1.833921e+05 1.842196e+05 1.833921e+05 -4.378280e-03 9.681344e+04 9.680181e+04 5.913602e-03
6.710609e-01 1.775685e+05 1.766812e+05 -9.515913e-03 -9.701673e-03 6.763973e+02 1.766318e+05 1.774289e+05 1.766318e+05 -4.216885e-03 9.324469e+04 9.323351e+04 5.561097e-03
7.173232e-01 1.597150e+05 1.589169e+05 -7.490804e-03 -7.637030e-03 5.373430e+02 1.588722e+05 1.595895e+05 1.588722e+05 -3.792895e-03 8.386941e+04 8.385935e+04 4.679005e-03
7.667748e-01 1.435829e+05 1.428654e+05 -5.893630e-03 -6.008677e-03 4.263693e+02 1.428249e+05 1.434700e+05 1.428249e+05 -3.409783e-03 7.539805e+04 7.538900e+04 3.934113e-03
8.196356e-01 1.290094e+05 1.283648e+05 -4.634457e-03 -4.724923e-03 3.379124e+02 1.283281e+05 1.289080e+05 1.283281e+05 -3.063690e-03 6.774520e+04 6.773707e+04 3.305764e-03
8.761405e-01 1.158529e+05 1.152742e+05 -3.642348e-03 -3.713448e-03 2.675016e+02 1.152410e+05 1.157619e+05 1.152410e+05 -2.751250e-03 6.083648e+04 6.082918e+04 2.776308e-03
9.365409e-01 1.039850e+05 1.034656e+05 -2.861158e-03 -2.917008e-03 2.115338e+02 1.034357e+05 1.039033e+05 1.034357e+05 -2.469410e-03 5.460439e+04 5.459785e+04 2.330439e-03
1.001105e+00 9.328628e+04 9.282038e+04 -2.246390e-03 -2.290240e-03 1.671026e+02 9.279335e+04 9.321299e+04 9.279335e+04 -2.215337e-03 4.898628e+04 4.898041e+04 1.955165e-03
1.070120e+00 8.364848e+04 8.323075e+04 -1.762875e-03 -1.797286e-03 1.318742e+02 8.320640e+04 8.358277e+04 8.320640e+04 -1.986459e-03 4.392528e+04 4.392002e+04 1.639487e-03
1.143894e+00 7.497030e+04 7.459595e+04 -1.382765e-03 -1.409757e-03 1.039732e+02 7.457403e+04 7.491141e+04 7.457403e+04 -1.780371e-03 3.936821e+04 3.936350e+04 1.374073e-03
1.222753e+00 6.716277e+04 6.682744e+04 -1.084135e-03 -1.105297e-03 8.190297e+01 6.680773e+04 6.711002e+04 6.680773e+04 -1.594959e-03 3.526833e+04 3.526411e+04 1.151074e-03
1.307048e+00 6.014199e+04 5.984174e+04 -8.496266e-04 -8.662111e-04 6.446233e+01 5.982402e+04 6.009476e+04 5.982402e+04 -1.428231e-03 3.158159e+04 3.157781e+04 9.638002e-04
1.397155e+00 5.383159e+04 5.356287e+04 -6.655532e-04 -6.785446e-04 5.069420e+01 5.354696e+04 5.378932e+04 5.354696e+04 -1.278374e-03 2.826789e+04 2.826451e+04 8.065994e-04
1.493473e+00 4.816388e+04 4.792348e+04 -5.211493e-04 -5.313219e-04 3.983609e+01 4.790919e+04 4.812606e+04 4.790919e+04 -1.143778e-03 2.529167e+04 2.528865e+04 6.747239e-04
1.596432e+00 4.307550e+04 4.286051e+04 -4.079115e-04 -4.158738e-04 3.128081e+01 4.284770e+04 4.304168e+04 4.284770e+04 -1.022941e-03 2.261967e+04 2.261697e+04 5.641410e-04
1.706489e+00 3.850980e+04 3.831762e+04 -3.191551e-04 -3.253849e-04 2.454580e+01 3.830613e+04 3.847957e+04 3.830613e+04 -9.145159e-04 2.022214e+04 2.021973e+04 4.714610e-04
1.824133e+00 3.441502e+04 3.424330e+04 -2.496166e-04 -2.544890e-04 1.924813e+01 3.423301e+04 3.438801e+04 3.423301e+04 -8.172746e-04 1.807191e+04 1.806976e+04 3.938196e-04
1.949887e+00 3.074428e+04 3.059088e+04 -1.951571e-04 -1.989664e-04 1.508437e+01 3.058167e+04 3.072015e+04 3.058167e+04 -7.301029e-04 1.614434e+04 1.614241e+04 3.288070e-04
2.084310e+00 2.745541e+04 2.731844e+04 -1.525255e-04 -1.555028e-04 1.181437e+01 2.731019e+04 2.743387e+04 2.731019e+04 -6.520001e-04 1.441730e+04 1.441558e+04 2.743952e-04
2.228001e+00 2.450988e+04 2.438762e+04 -1.191654e-04 -1.214915e-04 9.247993e+00 2.438023e+04 2.449065e+04 2.438023e+04 -5.820507e-04 1.287055e+04 1.286902e+04 2.288750e-04
2.381597e+00 2.187296e+04 2.176386e+04 -9.307029e-05 -9.488697e-05 7.235240e+00 2.175726e+04 2.185580e+04 2.175726e+04 -5.194301e-04 1.148586e+04 1.148449e+04 1.908094e-04
2.545782e+00 1.951338e+04 1.941607e+04 -7.266588e-05 -7.408427e-05 5.657679e+00 1.941016e+04 1.949807e+04 1.941016e+04 -4.633959e-04 1.024680e+04 1.024559e+04 1.589925e-04
2.721286e+00 1.740291e+04 1.731614e+04 -5.671712e-05 -5.782420e-05 4.421987e+00 1.731085e+04 1.738926e+04 1.731085e+04 -4.132772e-04 9.138561e+03 9.137479e+03 1.324100e-04
2.908889e+00 1.551582e+04 1.543847e+04 -4.425490e-05 -4.511873e-05 3.454573e+00 1.543375e+04 1.550366e+04 1.543375e+04 -3.684635e-04 8.147620e+03 8.146659e+03 1.102094e-04
3.109425e+00 1.382927e+04 1.376034e+04 -3.452073e-05 -3.519456e-05 2.697651e+00 1.375612e+04 1.381843e+04 1.375612e+04 -3.284118e-04 7.261982e+03 7.261127e+03 9.167691e-05
3.323786e+00 1.232245e+04 1.226104e+04 -2.691982e-05 -2.744527e-05 2.105709e+00 1.225727e+04 1.231279e+04 1.225727e+04 -2.926286e-04 6.470728e+03 6.469968e+03 7.621299e-05
3.552925e+00 1.097668e+04 1.092199e+04 -2.098649e-05 -2.139614e-05 1.643002e+00 1.091861e+04 1.096807e+04 1.091861e+04 -2.606697e-04 5.764038e+03 5.763364e+03 6.331484e-05
3.797861e+00 9.775199e+03 9.726507e+03 -1.635644e-05 -1.667571e-05 1.281494e+00 9.723493e+03 9.767539e+03 9.723493e+03 -2.321375e-04 5.133123e+03 5.132524e+03 5.256175e-05
4.059682e+00 8.702896e+03 8.659557e+03 -1.274444e-05 -1.299321e-05 9.991797e-01 8.656864e+03 8.696079e+03 8.656864e+03 -2.066729e-04 4.570039e+03 4.569508e+03 4.360082e-05
4.339552e+00 7.746189e+03 7.707625e+03 -9.927484e-06 -1.012126e-05 7.787927e-01 7.705218e+03 7.740123e+03 7.705218e+03 -1.839534e-04 4.067656e+03 4.067186e+03 3.613673e-05
4.638717e+00 6.892909e+03 6.858604e+03 -7.731212e-06 -7.882121e-06 6.068135e-01 6.856453e+03 6.887513e+03 6.856453e+03 -1.636901e-04 3.619585e+03 3.619169e+03 2.992245e-05
4.958507e+00 6.132089e+03 6.101582e+03 -6.019318e-06 -6.136812e-06 4.726730e-01 6.099657e+03 6.127290e+03 6.099657e+03 -1.456225e-04 3.220065e+03 3.219698e+03 2.475110e-05
5.300342e+00 5.453944e+03 5.426822e+03 -4.685364e-06 -4.776820e-06 3.680733e-01 5.425101e+03 5.449678e+03 5.425101e+03 -1.295182e-04 2.863961e+03 2.863636e+03 2.044995e-05
5.665742e+00 4.849644e+03 4.825539e+03 -3.646164e-06 -3.717336e-06 2.865390e-01 4.823999e+03 4.845852e+03 4.823999e+03 -1.151675e-04 2.546633e+03 2.546346e+03 1.687439e-05
6.056334e+00 4.311319e+03 4.289901e+03 -2.836810e-06 -2.892183e-06 2.230050e-01 4.288522e+03 4.307950e+03 4.288522e+03 -1.023836e-04 2.263949e+03 2.263697e+03 1.390375e-05
6.473852e+00 3.831888e+03 3.812865e+03 -2.206615e-06 -2.249687e-06 1.735163e-01 3.811628e+03 3.828896e+03 3.811628e+03 -9.099834e-05 2.012193e+03 2.011971e+03 1.143715e-05
6.920153e+00 3.405034e+03 3.388141e+03 -1.716045e-06 -1.749542e-06 1.349724e-01 3.387032e+03 3.402377e+03 3.387032e+03 -8.086160e-05 1.788045e+03 1.787850e+03 9.390407e-06
7.397222e+00 3.025083e+03 3.010087e+03 -1.334252e-06 -1.360296e-06 1.049663e-01 3.009092e+03 3.022724e+03 3.009092e+03 -7.183869e-05 1.588526e+03 1.588355e+03 7.693240e-06
7.907180e+00 2.686976e+03 2.673668e+03 -1.037188e-06 -1.057434e-06 8.161252e-02 2.672774e+03 2.684882e+03 2.672774e+03 -6.380947e-05 1.410980e+03 1.410831e+03 6.287039e-06
8.452294e+00 2.386170e+03 2.374365e+03 -8.060994e-07 -8.218344e-07 6.343957e-02 2.373560e+03 2.384313e+03 2.373560e+03 -5.666609e-05 1.253023e+03 1.252893e+03 5.122882e-06
9.034987e+00 2.118625e+03 2.108155e+03 -6.263748e-07 -6.386017e-07 4.930291e-02 2.107431e+03 2.116978e+03 2.107431e+03 -5.031254e-05 1.112530e+03 1.112417e+03 4.160021e-06
9.657851e+00 1.880713e+03 1.871431e+03 -4.866263e-07 -4.961254e-07 3.830788e-02 1.870778e+03 1.879253e+03 1.870778e+03 -4.466272e-05 9.875986e+02 9.875013e+02 3.364464e-06
1.032366e+01 1.669203e+03 1.660978e+03 -3.779853e-07 -3.853637e-07 2.975896e-02 1.660387e+03 1.667909e+03 1.660387e+03 -3.963987e-05 8.765313e+02 8.764475e+02 2.707908e-06
1.103536e+01 1.481209e+03 1.473923e+03 -2.935450e-07 -2.992751e-07 2.311344e-02 1.473388e+03 1.480063e+03 1.473388e+03 -3.517548e-05 7.778125e+02 7.777408e+02 2.166778e-06
1.179613e+01 1.314150e+03 1.307698e+03 -2.279268e-07 -2.323761e-07 1.794866e-02 1.307213e+03 1.313135e+03 1.307213e+03 -3.120823e-05 6.900870e+02 6.900261e+02 1.721438e-06
1.260934e+01 1.165728e+03 1.160018e+03 -1.769456e-07 -1.803998e-07 1.393493e-02 1.159576e+03 1.164830e+03 1.159576e+03 -2.768358e-05 6.121484e+02 6.120972e+02 1.355553e-06
1.347862e+01 1.033892e+03 1.028841e+03 -1.373440e-07 -1.400251e-07 1.081703e-02 1.028438e+03 1.033098e+03 1.028438e+03 -2.455281e-05 5.429193e+02 5.428766e+02 1.055532e-06
1.440782e+01 9.168108e+02 9.123454e+02 -1.065873e-07 -1.086680e-07 8.395121e-03 9.119767e+02 9.161083e+02 9.119767e+02 -2.177242e-05 4.814380e+02 4.814030e+02 8.100662e-07
1.540108e+01 8.128543e+02 8.089088e+02 -8.270458e-08 -8.431911e-08 6.514509e-03 8.085705e+02 8.122336e+02 8.085705e+02 -1.930371e-05 4.268488e+02 4.268207e+02 6.097593e-07
1.646282e+01 7.205695e+02 7.170856e+02 -6.416280e-08 -6.541539e-08 5.054254e-03 7.167742e+02 7.200214e+02 7.167742e+02 -1.711218e-05 3.783886e+02 3.783666e+02 4.468007e-07
1.759775e+01 6.386612e+02 6.355872e+02 -4.977005e-08 -5.074168e-08 3.920742e-03 6.352994e+02 6.381776e+02 6.352994e+02 -1.516706e-05 3.353773e+02 3.353607e+02 3.147019e-07
1.881093e+01 5.659758e+02 5.632657e+02 -3.859979e-08 -3.935336e-08 3.040994e-03 5.629988e+02 5.655494e+02 5.629988e+02 -1.344096e-05 2.972091e+02 2.971973e+02 2.080754e-07
2.010773e+01 5.014865e+02 4.990995e+02 -2.993196e-08 -3.051634e-08 2.358147e-03 4.988510e+02 5.011110e+02 4.988510e+02 -1.190951e-05 2.633448e+02 2.633374e+02 1.224497e-07
2.149394e+01 4.442791e+02 4.421787e+02 -2.320705e-08 -2.366015e-08 1.828444e-03 4.419465e+02 4.439487e+02 4.419465e+02 -1.055098e-05 2.333043e+02 2.333008e+02 5.411562e-08
2.297572e+01 3.935401e+02 3.916941e+02 -1.799038e-08 -1.834163e-08 1.417498e-03 3.914761e+02 3.932497e+02 3.914761e+02 -9.346052e-06 2.066604e+02 2.066604e+02 -2.465375e-12
2.455964e+01 3.485456e+02 3.469254e+02 -1.394432e-08 -1.421659e-08 1.098762e-03 3.467200e+02 3.482908e+02 3.467200e+02 -8.277550e-06 1.830332e+02 1.830363e+02 -4.245318e-08
2.625276e+01 3.086518e+02 3.072320e+02 -1.080667e-08 -1.101768e-08 8.515626e-04 3.070374e+02 3.084285e+02 3.070374e+02 -7.330174e-06 1.620843e+02 1.620903e+02 -7.534710e-08
2.806260e+01 2.732861e+02 2.720440e+02 -8.373835e-09 -8.537353e-09 6.598762e-04 2.718591e+02 2.730907e+02 2.718591e+02 -6.490331e-06 1.435133e+02 1.435218e+02 -1.004311e-07
2.999722e+01 2.419395e+02 2.408550e+02 -6.487779e-09 -6.614475e-09 5.112898e-04 2.406785e+02 2.417689e+02 2.406785e+02 -5.745928e-06 1.270527e+02 1.270634e+02 -1.191496e-07
3.206520e+01 2.141593e+02 2.132148e+02 -5.025822e-09 -5.123975e-09 3.960850e-04 2.130455e+02 2.140107e+02 2.130455e+02 -5.086223e-06 1.124650e+02 1.124777e+02 -1.326963e-07
3.427574e+01 1.895435e+02 1.887232e+02 -3.892765e-09 -3.968795e-09 3.068189e-04 1.885602e+02 1.894145e+02 1.885602e+02 -4.501664e-06 9.953890e+01 9.955350e+01 -1.420565e-07
