# z=30.0
# H0:67.4 omega_m:0.314885968880016 omega_b:0.049309230511847414 omega_nu:0.0014201463404145906 w:-1.0 wa:0.0 sigma8(z=0):0.03365144806932789
# koh d_cdm d_b d_gamma d_neutrino d_nu d_tot d_nonu d_tot_de Weyl v_newt_cdm v_newt_b v_b_cdm
4.199271e-05 7.976964e+05 7.976962e+05 1.063302e+06 1.063292e+06 8.202128e+05 7.978026e+05 7.976964e+05 8.061269e+05 -6.017359e-01 7.957445e+05 7.957445e+05 5.431193e-01
4.636787e-05 7.976951e+05 7.976949e+05 1.063236e+06 1.063223e+06 8.201934e+05 7.978012e+05 7.976951e+05 8.061249e+05 -6.017343e-01 7.957431e+05 7.957431e+05 5.997034e-01
5.119886e-05 7.976934e+05 7.976931e+05 1.063156e+06 1.063140e+06 8.201699e+05 7.977994e+05 7.976934e+05 8.061225e+05 -6.017324e-01 7.957414e+05 7.957414e+05 6.621819e-01
5.653318e-05 7.976914e+05 7.976911e+05 1.063057e+06 1.063038e+06 8.201411e+05 7.977972e+05 7.976913e+05 8.061195e+05 -6.017300e-01 7.957394e+05 7.957393e+05 7.311688e-01
6.242328e-05 7.976888e+05 7.976885e+05 1.062938e+06 1.062914e+06 8.201060e+05 7.977946e+05 7.976888e+05 8.061159e+05 -6.017272e-01 7.957369e+05 7.957368e+05 8.073416e-01
6.892706e-05 7.976858e+05 7.976853e+05 1.062792e+06 1.062763e+06 8.200632e+05 7.977913e+05 7.976858e+05 8.061115e+05 -6.017237e-01 7.957338e+05 7.957338e+05 8.914486e-01
7.610846e-05 7.976821e+05 7.976815e+05 1.062614e+06 1.062579e+06 8.200112e+05 7.977874e+05 7.976819e+05 8.061061e+05 -6.017194e-01 7.957301e+05 7.957299e+05 9.843155e-01
8.403807e-05 7.976776e+05 7.976769e+05 1.062397e+06 1.062355e+06 8.199476e+05 7.977825e+05 7.976774e+05 8.060996e+05 -6.017143e-01 7.957255e+05 7.957254e+05 1.086854e+00
9.279386e-05 7.976721e+05 7.976712e+05 1.062132e+06 1.062081e+06 8.198701e+05 7.977767e+05 7.976719e+05 8.060916e+05 -6.017080e-01 7.957199e+05 7.957198e+05 1.200070e+00
1.024619e-04 7.976653e+05 7.976643e+05 1.061810e+06 1.061748e+06 8.197756e+05 7.977695e+05 7.976651e+05 8.060819e+05 -6.017004e-01 7.957132e+05 7.957131e+05 1.325075e+00
1.131372e-04 7.976571e+05 7.976559e+05 1.061417e+06 1.061341e+06 8.196606e+05 7.977607e+05 7.976569e+05 8.060701e+05 -6.016909e-01 7.957049e+05 7.957048e+05 1.463094e+00
1.249248e-04 7.976471e+05 7.976457e+05 1.060938e+06 1.060845e+06 8.195202e+05 7.977501e+05 7.976469e+05 8.060556e+05 -6.016795e-01 7.956949e+05 7.956947e+05 1.615480e+00
1.379405e-04 7.976349e+05 7.976331e+05 1.060355e+06 1.060242e+06 8.193491e+05 7.977371e+05 7.976346e+05 8.060381e+05 -6.016656e-01 7.956826e+05 7.956824e+05 1.783725e+00
1.523123e-04 7.976201e+05 7.976179e+05 1.059644e+06 1.059506e+06 8.191406e+05 7.977213e+05 7.976198e+05 8.060166e+05 -6.016487e-01 7.956676e+05 7.956674e+05 1.969475e+00
1.681815e-04 7.976019e+05 7.975993e+05 1.058777e+06 1.058609e+06 8.188865e+05 7.977020e+05 7.976015e+05 8.059904e+05 -6.016279e-01 7.956494e+05 7.956491e+05 2.174546e+00
1.857041e-04 7.975799e+05 7.975766e+05 1.057722e+06 1.057517e+06 8.185768e+05 7.976784e+05 7.975794e+05 8.059586e+05 -6.016028e-01 7.956272e+05 7.956268e+05 2.400939e+00
2.050523e-04 7.975530e+05 7.975490e+05 1.056436e+06 1.056187e+06 8.181994e+05 7.976498e+05 7.975524e+05 8.059197e+05 -6.015721e-01 7.956001e+05 7.955996e+05 2.650861e+00
2.264163e-04 7.975202e+05 7.975153e+05 1.054871e+06 1.054568e+06 8.177397e+05 7.976148e+05 7.975194e+05 8.058724e+05 -6.015347e-01 7.955671e+05 7.955665e+05 2.926744e+00
2.500063e-04 7.974802e+05 7.974742e+05 1.052965e+06 1.052596e+06 8.171796e+05 7.975722e+05 7.974792e+05 8.058147e+05 -6.014890e-01 7.955269e+05 7.955261e+05 3.231264e+00
2.760540e-04 7.974315e+05 7.974242e+05 1.050646e+06 1.050198e+06 8.164974e+05 7.975203e+05 7.974304e+05 8.057444e+05 -6.014335e-01 7.954778e+05 7.954769e+05 3.567369e+00
3.048156e-04 7.973721e+05 7.973634e+05 1.047824e+06 1.047279e+06 8.156667e+05 7.974571e+05 7.973708e+05 8.056589e+05 -6.013657e-01 7.954181e+05 7.954169e+05 3.938302e+00
3.365739e-04 7.972998e+05 7.972891e+05 1.044393e+06 1.043732e+06 8.146554e+05 7.973800e+05 7.972981e+05 8.055546e+05 -6.012833e-01 7.953452e+05 7.953439e+05 4.347623e+00
3.716409e-04 7.972116e+05 7.971986e+05 1.040223e+06 1.039421e+06 8.134248e+05 7.972861e+05 7.972096e+05 8.054278e+05 -6.011830e-01 7.952565e+05 7.952548e+05 4.799246e+00
4.103616e-04 7.971042e+05 7.970884e+05 1.035160e+06 1.034187e+06 8.119277e+05 7.971717e+05 7.971018e+05 8.052732e+05 -6.010608e-01 7.951484e+05 7.951463e+05 5.297458e+00
4.531165e-04 7.969735e+05 7.969541e+05 1.029017e+06 1.027840e+06 8.101074e+05 7.970325e+05 7.969705e+05 8.050854e+05 -6.009122e-01 7.950168e+05 7.950142e+05 5.846955e+00
5.003259e-04 7.968143e+05 7.967906e+05 1.021572e+06 1.020149e+06 8.078956e+05 7.968629e+05 7.968106e+05 8.048569e+05 -6.007314e-01 7.948563e+05 7.948532e+05 6.452867e+00
5.524541e-04 7.966205e+05 7.965916e+05 1.012560e+06 1.010844e+06 8.052100e+05 7.966566e+05 7.966160e+05 8.045794e+05 -6.005116e-01 7.946611e+05 7.946573e+05 7.120786e+00
6.100134e-04 7.963848e+05 7.963496e+05 1.001671e+06 9.996047e+05 8.019520e+05 7.964054e+05 7.963792e+05 8.042422e+05 -6.002446e-01 7.944234e+05 7.944188e+05 7.856793e+00
6.735697e-04 7.960979e+05 7.960551e+05 9.885376e+05 9.860580e+05 7.980040e+05 7.961002e+05 7.960912e+05 8.038331e+05 -5.999206e-01 7.941342e+05 7.941286e+05 8.667475e+00
7.437478e-04 7.957493e+05 7.956970e+05 9.727363e+05 9.697712e+05 7.932262e+05 7.957292e+05 7.957411e+05 8.033372e+05 -5.995275e-01 7.937826e+05 7.937758e+05 9.559937e+00
8.212376e-04 7.953258e+05 7.952621e+05 9.537809e+05 9.502506e+05 7.874539e+05 7.952787e+05 7.953158e+05 8.027368e+05 -5.990515e-01 7.933551e+05 7.933469e+05 1.054180e+01
9.068010e-04 7.948118e+05 7.947341e+05 9.311238e+05 9.269432e+05 7.804939e+05 7.947320e+05 7.947995e+05 8.020111e+05 -5.984756e-01 7.928359e+05 7.928259e+05 1.162120e+01
1.001279e-03 7.941882e+05 7.940936e+05 9.041616e+05 8.992439e+05 7.721221e+05 7.940694e+05 7.941734e+05 8.011356e+05 -5.977803e-01 7.922059e+05 7.921936e+05 1.280674e+01
1.105601e-03 7.934331e+05 7.933177e+05 8.722505e+05 8.665130e+05 7.620821e+05 7.932671e+05 7.934149e+05 8.000816e+05 -5.969424e-01 7.914419e+05 7.914270e+05 1.410742e+01
1.220791e-03 7.925196e+05 7.923789e+05 8.347338e+05 8.281084e+05 7.500853e+05 7.922973e+05 7.924974e+05 7.988159e+05 -5.959353e-01 7.905168e+05 7.904986e+05 1.553257e+01
1.347984e-03 7.914164e+05 7.912451e+05 7.909889e+05 7.834361e+05 7.358141e+05 7.911272e+05 7.913895e+05 7.973010e+05 -5.947282e-01 7.893981e+05 7.893761e+05 1.709171e+01
1.488428e-03 7.900869e+05 7.898781e+05 7.404992e+05 7.320279e+05 7.189279e+05 7.897184e+05 7.900540e+05 7.954947e+05 -5.932868e-01 7.880478e+05 7.880211e+05 1.879435e+01
1.643505e-03 7.884884e+05 7.882341e+05 6.829568e+05 6.736497e+05 6.990796e+05 7.880267e+05 7.884484e+05 7.933504e+05 -5.915727e-01 7.864215e+05 7.863891e+05 2.064984e+01
1.814739e-03 7.865720e+05 7.862624e+05 6.184009e+05 6.084449e+05 6.759366e+05 7.860015e+05 7.865233e+05 7.908182e+05 -5.895450e-01 7.844678e+05 7.844285e+05 2.266704e+01
2.003814e-03 7.842825e+05 7.839056e+05 5.473905e+05 5.371080e+05 6.492163e+05 7.835862e+05 7.842232e+05 7.878462e+05 -5.871602e-01 7.821282e+05 7.820806e+05 2.485414e+01
2.212588e-03 7.815582e+05 7.810994e+05 4.711985e+05 4.610714e+05 6.187336e+05 7.807180e+05 7.814860e+05 7.843819e+05 -5.843751e-01 7.793371e+05 7.792796e+05 2.721841e+01
2.443114e-03 7.783318e+05 7.777736e+05 3.919936e+05 3.826665e+05 5.844640e+05 7.773296e+05 7.782440e+05 7.803754e+05 -5.811484e-01 7.760222e+05 7.759528e+05 2.976604e+01
2.697658e-03 7.745317e+05 7.738528e+05 3.129482e+05 3.051894e+05 5.466179e+05 7.733499e+05 7.744249e+05 7.757808e+05 -5.774437e-01 7.721066e+05 7.720228e+05 3.250225e+01
2.978722e-03 7.700839e+05 7.692586e+05 2.381714e+05 2.327661e+05 5.057177e+05 7.687072e+05 7.699541e+05 7.705585e+05 -5.732322e-01 7.675101e+05 7.674092e+05 3.543158e+01
3.289070e-03 7.649149e+05 7.639122e+05 1.723395e+05 1.698969e+05 4.626606e+05 7.633318e+05 7.647572e+05 7.646749e+05 -5.684944e-01 7.621541e+05 7.620328e+05 3.855862e+01
3.631753e-03 7.589544e+05 7.577369e+05 1.199046e+05 1.205864e+05 4.187360e+05 7.571584e+05 7.587628e+05 7.580988e+05 -5.632204e-01 7.559649e+05 7.558195e+05 4.188905e+01
4.010139e-03 7.521383e+05 7.506612e+05 8.386264e+04 8.710482e+04 3.755611e+05 7.501301e+05 7.519059e+05 7.507947e+05 -5.574057e-01 7.488797e+05 7.487056e+05 4.543092e+01
4.427949e-03 7.444111e+05 7.426207e+05 6.431723e+04 6.870795e+04 3.348922e+05 7.421984e+05 7.441295e+05 7.427128e+05 -5.510435e-01 7.408501e+05 7.406418e+05 4.919569e+01
4.889290e-03 7.357258e+05 7.335576e+05 5.747517e+04 6.102742e+04 2.983005e+05 7.333224e+05 7.353848e+05 7.337811e+05 -5.441137e-01 7.318435e+05 7.315949e+05 5.319829e+01
5.398697e-03 7.260416e+05 7.234187e+05 5.608909e+04 5.707648e+04 2.667568e+05 7.234638e+05 7.256290e+05 7.239053e+05 -5.365725e-01 7.218404e+05 7.215439e+05 5.745542e+01
5.961178e-03 7.153193e+05 7.121505e+05 5.220892e+04 5.035177e+04 2.402695e+05 7.125817e+05 7.148209e+05 7.129858e+05 -5.283506e-01 7.108244e+05 7.104712e+05 6.198172e+01
6.582264e-03 7.035391e+05 6.997162e+05 4.175080e+04 3.886573e+04 2.206229e+05 7.006619e+05 7.029378e+05 7.009816e+05 -5.193904e-01 6.988032e+05 6.983830e+05 6.678484e+01
7.268059e-03 6.906169e+05 6.860126e+05 2.781746e+04 2.670073e+04 1.996623e+05 6.875795e+05 6.898927e+05 6.877945e+05 -5.095720e-01 6.856668e+05 6.851678e+05 7.186113e+01
8.025306e-03 6.765122e+05 6.709772e+05 1.822519e+04 1.979095e+04 1.778686e+05 6.732928e+05 6.756416e+05 6.734393e+05 -4.988677e-01 6.713657e+05 6.707736e+05 7.719572e+01
8.861450e-03 6.611857e+05 6.545467e+05 1.668069e+04 1.797696e+04 1.568145e+05 6.577664e+05 6.601414e+05 6.579002e+05 -4.872762e-01 6.558424e+05 6.551415e+05 8.276447e+01
9.784710e-03 6.445882e+05 6.366460e+05 1.709566e+04 1.437271e+04 1.365396e+05 6.409476e+05 6.433389e+05 6.410746e+05 -4.747587e-01 6.390501e+05 6.382222e+05 8.853276e+01
1.080416e-02 6.266698e+05 6.171976e+05 1.247682e+04 1.145873e+04 1.175506e+05 6.227846e+05 6.251798e+05 6.228796e+05 -4.612603e-01 6.209318e+05 6.199566e+05 9.444582e+01
1.192983e-02 6.073844e+05 5.961290e+05 7.430634e+03 9.106495e+03 1.009166e+05 6.032325e+05 6.056139e+05 6.032948e+05 -4.467349e-01 6.014426e+05 6.002978e+05 1.004171e+02
1.317278e-02 5.866928e+05 5.733767e+05 7.681000e+03 7.210250e+03 8.686867e+04 5.822496e+05 5.845981e+05 5.823085e+05 -4.311608e-01 5.805352e+05 5.791968e+05 1.063256e+02
1.454523e-02 5.645608e+05 5.488892e+05 6.342706e+03 5.686158e+03 7.402382e+04 5.597926e+05 5.620956e+05 5.598407e+05 -4.145085e-01 5.581686e+05 5.566116e+05 1.120126e+02
1.606067e-02 5.409681e+05 5.226408e+05 3.709374e+03 4.464380e+03 6.145227e+04 5.358361e+05 5.380851e+05 5.358670e+05 -3.967477e-01 5.343220e+05 5.325221e+05 1.172675e+02
1.773401e-02 5.159157e+05 4.946460e+05 4.116653e+03 3.487433e+03 5.086938e+04 5.103913e+05 5.125699e+05 5.104220e+05 -3.778919e-01 5.089948e+05 5.069303e+05 1.218203e+02
1.958169e-02 4.894423e+05 4.649865e+05 2.284294e+03 2.709468e+03 4.246661e+04 4.835044e+05 4.855953e+05 4.835233e+05 -3.579724e-01 4.822332e+05 4.798876e+05 1.253416e+02
2.162187e-02 4.616402e+05 4.338376e+05 2.435798e+03 2.092058e+03 3.441298e+04 4.552715e+05 4.572667e+05 4.552897e+05 -3.370599e-01 4.541373e+05 4.515040e+05 1.274384e+02
2.387462e-02 4.326768e+05 4.015042e+05 1.395290e+03 1.604787e+03 2.803984e+04 4.258870e+05 4.277732e+05 4.258985e+05 -3.152974e-01 4.248913e+05 4.219784e+05 1.276687e+02
2.636207e-02 4.028212e+05 3.684579e+05 1.252179e+03 1.222396e+03 2.236207e+04 3.956460e+05 3.974157e+05 3.956557e+05 -2.929035e-01 3.947898e+05 3.916263e+05 1.255660e+02
2.910870e-02 3.724679e+05 3.353694e+05 1.045682e+03 9.246041e+02 1.771630e+04 3.649858e+05 3.666322e+05 3.649937e+05 -2.702006e-01 3.642619e+05 3.609045e+05 1.206895e+02
3.214148e-02 3.421526e+05 3.031172e+05 7.017767e+02 6.947778e+02 1.387667e+04 3.344922e+05 3.360122e+05 3.344977e+05 -2.476226e-01 3.338870e+05 3.304252e+05 1.127020e+02
3.549025e-02 3.125442e+05 2.727542e+05 4.823376e+02 5.192894e+02 1.084062e+04 3.048910e+05 3.062851e+05 3.048949e+05 -2.257065e-01 3.043826e+05 3.009408e+05 1.014788e+02
3.918792e-02 2.844007e+05 2.454016e+05 3.819319e+02 3.868925e+02 8.347703e+03 2.769924e+05 2.782660e+05 2.769954e+05 -2.050518e-01 2.765519e+05 2.732847e+05 8.724153e+01
4.327085e-02 2.584682e+05 2.220466e+05 3.054141e+02 2.882309e+02 6.430241e+03 2.515767e+05 2.527389e+05 2.515791e+05 -1.862355e-01 2.511700e+05 2.482467e+05 7.069209e+01
4.759793e-02 2.360839e+05 2.038095e+05 2.178453e+02 2.177936e+02 5.006027e+03 2.299406e+05 2.310070e+05 2.299423e+05 -1.702176e-01 2.295338e+05 2.270876e+05 5.377552e+01
5.192502e-02 2.182049e+05 1.908395e+05 1.695786e+02 1.695383e+02 4.005868e+03 2.129098e+05 2.139002e+05 2.129112e+05 -1.576095e-01 2.124820e+05 2.105559e+05 3.881519e+01
5.625210e-02 2.035245e+05 1.811098e+05 1.351795e+02 1.351474e+02 3.268585e+03 1.990703e+05 1.999986e+05 1.990714e+05 -1.473640e-01 1.986147e+05 1.971789e+05 2.670745e+01
6.057919e-02 1.910522e+05 1.730162e+05 1.097490e+02 1.097228e+02 2.706030e+03 1.873398e+05 1.882151e+05 1.873406e+05 -1.386799e-01 1.868620e+05 1.858294e+05 1.783711e+01
6.490627e-02 1.800402e+05 1.653829e+05 9.031539e+01 9.029388e+01 2.256731e+03 1.769065e+05 1.777346e+05 1.769072e+05 -1.309563e-01 1.764213e+05 1.756686e+05 1.213531e+01
6.923336e-02 1.698460e+05 1.573625e+05 7.499292e+01 7.497506e+01 1.899066e+03 1.670991e+05 1.678823e+05 1.670997e+05 -1.236960e-01 1.666251e+05 1.660174e+05 9.185365e+00
7.356045e-02 1.599696e+05 1.484716e+05 6.258126e+01 6.256636e+01 1.605102e+03 1.574222e+05 1.581609e+05 1.574227e+05 -1.165324e-01 1.569778e+05 1.563911e+05 8.345560e+00
7.788753e-02 1.502272e+05 1.387285e+05 5.237042e+01 5.235795e+01 1.354098e+03 1.477245e+05 1.484184e+05 1.477249e+05 -1.093535e-01 1.473240e+05 1.466633e+05 8.876588e+00
8.221462e-02 1.406958e+05 1.285359e+05 4.393444e+01 4.392398e+01 1.146962e+03 1.381336e+05 1.387830e+05 1.381339e+05 -1.022537e-01 1.377852e+05 1.369949e+05 1.005883e+01
8.654170e-02 1.315840e+05 1.184785e+05 3.698757e+01 3.697878e+01 9.764342e+02 1.289159e+05 1.295224e+05 1.289162e+05 -9.543023e-02 1.286205e+05 1.276871e+05 1.128576e+01
9.086879e-02 1.230964e+05 1.091161e+05 3.129993e+01 3.129249e+01 8.279533e+02 1.203307e+05 1.208972e+05 1.203309e+05 -8.907496e-02 1.200829e+05 1.190301e+05 1.212335e+01
9.625112e-02 1.136493e+05 9.908740e+04 2.568465e+01 2.567855e+01 6.936434e+02 1.108365e+05 1.113587e+05 1.108367e+05 -8.204681e-02 1.106327e+05 1.095034e+05 1.227610e+01
1.016334e-01 1.056354e+05 9.130862e+04 2.138231e+01 2.137724e+01 5.797272e+02 1.028967e+05 1.033818e+05 1.028969e+05 -7.616930e-02 1.027163e+05 1.016102e+05 1.138843e+01
1.070158e-01 9.911777e+04 8.584104e+04 1.810310e+01 1.809881e+01 4.935358e+02 9.657379e+04 9.702930e+04 9.657393e+04 -7.148872e-02 9.639778e+04 9.540526e+04 9.704779e+00
1.123981e-01 9.391137e+04 8.226246e+04 1.557983e+01 1.557613e+01 4.284958e+02 9.164649e+04 9.207896e+04 9.164662e+04 -6.784125e-02 9.146140e+04 9.064040e+04 7.643222e+00
1.177804e-01 8.962716e+04 7.981689e+04 1.358000e+01 1.357677e+01 3.752605e+02 8.767012e+04 8.808397e+04 8.767022e+04 -6.489770e-02 8.747041e+04 8.683524e+04 5.643023e+00
1.231628e-01 8.582962e+04 7.769333e+04 1.192660e+01 1.192376e+01 3.313373e+02 8.415236e+04 8.454976e+04 8.415245e+04 -6.229366e-02 8.394034e+04 8.346417e+04 4.045476e+00
1.285451e-01 8.216871e+04 7.525961e+04 1.050314e+01 1.050064e+01 2.932080e+02 8.070068e+04 8.108188e+04 8.070077e+04 -5.973854e-02 8.048430e+04 8.011215e+04 3.029438e+00
1.339274e-01 7.843926e+04 7.218117e+04 9.243942e+00 9.241740e+00 2.591912e+02 7.709059e+04 7.745484e+04 7.709066e+04 -5.706615e-02 7.688027e+04 7.654709e+04 2.603045e+00
1.393097e-01 7.458677e+04 6.843623e+04 8.119209e+00 8.117277e+00 2.286194e+02 7.327297e+04 7.361927e+04 7.327303e+04 -5.424015e-02 7.307821e+04 7.272684e+04 2.639228e+00
1.446921e-01 7.067051e+04 6.424448e+04 7.119250e+00 7.117557e+00 2.011131e+02 6.933192e+04 6.965967e+04 6.933198e+04 -5.132279e-02 6.915882e+04 6.875279e+04 2.936379e+00
1.500744e-01 6.681473e+04 5.995616e+04 6.242380e+00 6.240896e+00 1.768047e+02 6.542651e+04 6.573586e+04 6.542656e+04 -4.843181e-02 6.527654e+04 6.480560e+04 3.283586e+00
1.554567e-01 6.317939e+04 5.595435e+04 5.488644e+00 5.487340e+00 1.569866e+02 6.175086e+04 6.204287e+04 6.175089e+04 -4.571091e-02 6.162107e+04 6.109913e+04 3.513182e+00
1.608391e-01 5.992531e+04 5.256397e+04 4.855497e+00 4.854344e+00 1.387821e+02 5.849071e+04 5.876735e+04 5.849074e+04 -4.329759e-02 5.837514e+04 5.783238e+04 3.531045e+00
1.662214e-01 5.714876e+04 4.995405e+04 4.333112e+00 4.332083e+00 1.244616e+02 5.575327e+04 5.601701e+04 5.575331e+04 -4.127120e-02 5.564480e+04 5.511695e+04 3.322831e+00
1.716037e-01 5.483546e+04 4.808832e+04 3.903314e+00 3.902387e+00 1.113144e+02 5.352090e+04 5.377411e+04 5.352093e+04 -3.961869e-02 5.341314e+04 5.293107e+04 2.939551e+00
1.769861e-01 5.288559e+04 4.677184e+04 3.544266e+00 3.543424e+00 1.012807e+02 5.167935e+04 5.192388e+04 5.167938e+04 -3.825548e-02 5.156809e+04 5.115034e+04 2.469886e+00
1.823684e-01 5.117560e+04 4.574973e+04 3.236266e+00 3.235497e+00 9.263042e+01 5.008508e+04 5.032209e+04 5.008511e+04 -3.707532e-02 4.996892e+04 4.961874e+04 2.009217e+00
1.877507e-01 4.958669e+04 4.477536e+04 2.963713e+00 2.963009e+00 8.484466e+01 4.859985e+04 4.882985e+04 4.859987e+04 -3.597588e-02 4.848003e+04 4.818680e+04 1.634228e+00
1.931330e-01 4.801174e+04 4.364929e+04 2.715042e+00 2.714396e+00 7.776115e+01 4.710257e+04 4.732551e+04 4.710259e+04 -3.486751e-02 4.698216e+04 4.672602e+04 1.387782e+00
1.985154e-01 4.637735e+04 4.225932e+04 2.483251e+00 2.482660e+00 7.129166e+01 4.551412e+04 4.572957e+04 4.551414e+04 -3.369167e-02 4.539688e+04 4.515499e+04 1.275047e+00
2.038977e-01 4.466959e+04 4.060780e+04 2.266204e+00 2.265665e+00 6.509508e+01 4.382320e+04 4.403066e+04 4.382322e+04 -3.243997e-02 4.371245e+04 4.346507e+04 1.269573e+00
2.092800e-01 4.292782e+04 3.879258e+04 2.065059e+00 2.064568e+00 5.932050e+01 4.207812e+04 4.227733e+04 4.207814e+04 -3.114818e-02 4.197597e+04 4.171074e+04 1.326117e+00
2.146624e-01 4.121404e+04 3.695491e+04 1.881868e+00 1.881420e+00 5.418103e+01 4.035301e+04 4.054407e+04 4.035303e+04 -2.987117e-02 4.025992e+04 3.997362e+04 1.395556e+00
2.200447e-01 3.958962e+04 3.523297e+04 1.718118e+00 1.717709e+00 4.953858e+01 3.872096e+04 3.890430e+04 3.872098e+04 -2.866305e-02 3.863585e+04 3.833355e+04 1.437516e+00
2.254270e-01 3.810425e+04 3.373235e+04 1.574226e+00 1.573852e+00 4.537474e+01 3.724020e+04 3.741654e+04 3.724021e+04 -2.756692e-02 3.716093e+04 3.685325e+04 1.428161e+00
2.308094e-01 3.678556e+04 3.250515e+04 1.449269e+00 1.448925e+00 4.180030e+01 3.594204e+04 3.611224e+04 3.594205e+04 -2.660596e-02 3.586609e+04 3.556555e+04 1.362493e+00
2.361917e-01 3.563176e+04 3.154174e+04 1.341002e+00 1.340683e+00 3.875653e+01 3.482347e+04 3.498839e+04 3.482348e+04 -2.577794e-02 3.474859e+04 3.446606e+04 1.251672e+00
2.415740e-01 3.461591e+04 3.078235e+04 1.246362e+00 1.246066e+00 3.600540e+01 3.385255e+04 3.401288e+04 3.385257e+04 -2.505922e-02 3.377722e+04 3.351936e+04 1.116904e+00
2.469563e-01 3.369651e+04 3.014000e+04 1.162128e+00 1.161852e+00 3.355091e+01 3.298086e+04 3.313706e+04 3.298087e+04 -2.441395e-02 3.290451e+04 3.267273e+04 9.820999e-01
2.523387e-01 3.282664e+04 2.952313e+04 1.085374e+00 1.085116e+00 3.142097e+01 3.215469e+04 3.230698e+04 3.215470e+04 -2.380238e-02 3.207771e+04 3.186853e+04 8.674152e-01
2.577210e-01 3.196423e+04 2.885686e+04 1.013836e+00 1.013594e+00 2.935447e+01 3.132705e+04 3.147543e+04 3.132705e+04 -2.318972e-02 3.125046e+04 3.105710e+04 7.850354e-01
2.631033e-01 3.108459e+04 2.810177e+04 9.462253e-01 9.460002e-01 2.737627e+01 3.047105e+04 3.061539e+04 3.047106e+04 -2.255608e-02 3.039614e+04 3.021066e+04 7.376946e-01
2.684857e-01 3.018578e+04 2.726012e+04 8.822166e-01 8.820068e-01 2.558109e+01 2.958542e+04 2.972556e+04 2.958543e+04 -2.190049e-02 2.951336e+04 2.932867e+04 7.197834e-01
2.738680e-01 2.928159e+04 2.636478e+04 8.220463e-01 8.218509e-01 2.386672e+01 2.868688e+04 2.882276e+04 2.868688e+04 -2.123534e-02 2.861843e+04 2.842990e+04 7.203122e-01
