# z=70.0
# H0:67.4 omega_m:0.314885968880016 omega_b:0.049309230511847414 omega_nu:0.0014201463404145906 w:-1.0 wa:0.0 sigma8(z=0):0.03365144806932789
# koh d_cdm d_b d_gamma d_neutrino d_nu d_tot d_nonu d_tot_de Weyl v_newt_cdm v_newt_b v_b_cdm
2.631033e-01 1.393123e+04 1.113828e+04 9.446496e-01 9.437656e-01 5.792320e+00 1.341822e+04 1.349189e+04 1.341823e+04 -2.276639e-02 1.332883e+04 1.304996e+04 1.687497e+00
2.684857e-01 1.353029e+04 1.079370e+04 8.806644e-01 8.798406e-01 5.360703e+00 1.302829e+04 1.309982e+04 1.302830e+04 -2.210479e-02 1.294241e+04 1.266473e+04 1.646574e+00
2.738680e-01 1.313050e+04 1.040669e+04 8.204135e-01 8.196465e-01 5.045484e+00 1.263267e+04 1.270204e+04 1.263269e+04 -2.143356e-02 1.255144e+04 1.226796e+04 1.647883e+00
2.792503e-01 1.273842e+04 1.000750e+04 7.643449e-01 7.636309e-01 4.841117e+00 1.224162e+04 1.230883e+04 1.224163e+04 -2.077007e-02 1.216536e+04 1.187377e+04 1.662401e+00
2.846327e-01 1.236093e+04 9.626815e+03 7.128439e-01 7.121785e-01 4.540690e+00 1.186569e+04 1.193085e+04 1.186571e+04 -2.013224e-02 1.179397e+04 1.149630e+04 1.664907e+00
2.900150e-01 1.200495e+04 9.289749e+03 6.661445e-01 6.655230e-01 4.200201e+00 1.151462e+04 1.157784e+04 1.151463e+04 -1.953657e-02 1.144642e+04 1.114782e+04 1.639169e+00
2.953973e-01 1.167550e+04 9.010395e+03 6.242076e-01 6.236253e-01 3.847635e+00 1.119480e+04 1.125627e+04 1.119481e+04 -1.899395e-02 1.112893e+04 1.083576e+04 1.580011e+00
3.007796e-01 1.137325e+04 8.788663e+03 5.866352e-01 5.860879e-01 3.631352e+00 1.090679e+04 1.096668e+04 1.090680e+04 -1.850529e-02 1.084211e+04 1.056016e+04 1.492365e+00
3.061620e-01 1.109437e+04 8.611994e+03 5.527502e-01 5.522342e-01 3.458655e+00 1.064543e+04 1.070388e+04 1.064544e+04 -1.806184e-02 1.058112e+04 1.031418e+04 1.388053e+00
3.115443e-01 1.083293e+04 8.461196e+03 5.217990e-01 5.213117e-01 3.305411e+00 1.040272e+04 1.045985e+04 1.040273e+04 -1.765004e-02 1.033842e+04 1.008764e+04 1.281505e+00
3.169266e-01 1.058314e+04 8.316737e+03 4.931193e-01 4.926585e-01 3.056422e+00 1.017077e+04 1.022662e+04 1.017078e+04 -1.725650e-02 1.010656e+04 9.870522e+03 1.185703e+00
3.223090e-01 1.034015e+04 8.162985e+03 4.662022e-01 4.657664e-01 2.866261e+00 9.943076e+03 9.997677e+03 9.943085e+03 -1.687017e-02 9.879395e+03 9.654814e+03 1.109299e+00
3.276913e-01 1.010031e+04 7.990599e+03 4.407036e-01 4.402916e-01 2.692190e+00 9.715094e+03 9.768442e+03 9.715102e+03 -1.648335e-02 9.652539e+03 9.435317e+03 1.055330e+00
3.330736e-01 9.861730e+03 7.797729e+03 4.164516e-01 4.160622e-01 2.632626e+00 9.484971e+03 9.537056e+03 9.484979e+03 -1.609291e-02 9.424113e+03 9.210399e+03 1.021511e+00
3.384559e-01 9.624982e+03 7.589738e+03 3.934363e-01 3.930686e-01 2.517962e+00 9.254016e+03 9.304832e+03 9.254022e+03 -1.570105e-02 9.195259e+03 8.982293e+03 1.001748e+00
3.438383e-01 9.392629e+03 7.376846e+03 3.717513e-01 3.714040e-01 2.369015e+00 9.025975e+03 9.075539e+03 9.025981e+03 -1.531414e-02 8.969479e+03 8.756033e+03 9.882929e-01
3.492206e-01 9.167805e+03 7.170402e+03 3.515023e-01 3.511741e-01 2.195591e+00 8.805253e+03 8.853606e+03 8.805259e+03 -1.493964e-02 8.750925e+03 8.537298e+03 9.738814e-01
3.546029e-01 8.952852e+03 6.979459e+03 3.327356e-01 3.324249e-01 2.050436e+00 8.595229e+03 8.642430e+03 8.595235e+03 -1.458330e-02 8.542763e+03 8.330417e+03 9.533501e-01
3.599853e-01 8.748888e+03 6.809000e+03 3.154189e-01 3.151245e-01 1.981395e+00 8.397621e+03 8.443736e+03 8.397627e+03 -1.424802e-02 8.346599e+03 8.137569e+03 9.244282e-01
3.653676e-01 8.556087e+03 6.659779e+03 2.994590e-01 2.991795e-01 1.895333e+00 8.212690e+03 8.257791e+03 8.212695e+03 -1.393425e-02 8.162692e+03 7.958968e+03 8.876917e-01
3.707499e-01 8.373861e+03 6.528922e+03 2.847207e-01 2.844548e-01 1.799606e+00 8.039497e+03 8.083646e+03 8.039502e+03 -1.364040e-02 7.990197e+03 7.793214e+03 8.458589e-01
3.761322e-01 8.200777e+03 6.410881e+03 2.710383e-01 2.707852e-01 1.668686e+00 7.875969e+03 7.919221e+03 7.875974e+03 -1.336295e-02 7.827190e+03 7.637541e+03 8.027164e-01
3.815146e-01 8.034685e+03 6.298863e+03 2.582355e-01 2.579943e-01 1.587164e+00 7.719242e+03 7.761634e+03 7.719247e+03 -1.309703e-02 7.670960e+03 7.488355e+03 7.619939e-01
3.868969e-01 7.873354e+03 6.186695e+03 2.461559e-01 2.459259e-01 1.535905e+00 7.566484e+03 7.608037e+03 7.566488e+03 -1.283785e-02 7.518799e+03 7.342252e+03 7.264662e-01
3.922792e-01 7.715207e+03 6.070379e+03 2.346890e-01 2.344697e-01 1.512063e+00 7.415746e+03 7.456470e+03 7.415750e+03 -1.258209e-02 7.368832e+03 7.196977e+03 6.974559e-01
3.976616e-01 7.559606e+03 5.948734e+03 2.237760e-01 2.235668e-01 1.435423e+00 7.266306e+03 7.306210e+03 7.266310e+03 -1.232854e-02 7.220350e+03 7.051802e+03 6.747788e-01
4.030439e-01 7.406672e+03 5.823036e+03 2.133965e-01 2.131972e-01 1.354391e+00 7.118468e+03 7.157561e+03 7.118472e+03 -1.207771e-02 7.073616e+03 6.907274e+03 6.570545e-01
4.084262e-01 7.256937e+03 5.696127e+03 2.035503e-01 2.033602e-01 1.253564e+00 6.973121e+03 7.011417e+03 6.973125e+03 -1.183110e-02 6.929445e+03 6.764682e+03 6.422421e-01
4.138086e-01 7.111078e+03 5.571422e+03 1.942426e-01 1.940611e-01 1.219474e+00 6.831369e+03 6.868885e+03 6.831372e+03 -1.159059e-02 6.788854e+03 6.625560e+03 6.282345e-01
4.191909e-01 6.969807e+03 5.452076e+03 1.854760e-01 1.853028e-01 1.171828e+00 6.694299e+03 6.731062e+03 6.694302e+03 -1.135803e-02 6.652854e+03 6.491353e+03 6.133584e-01
4.245732e-01 6.833767e+03 5.340369e+03 1.772454e-01 1.770799e-01 1.130982e+00 6.562808e+03 6.598851e+03 6.562812e+03 -1.113493e-02 6.522293e+03 6.363168e+03 5.966723e-01
4.299555e-01 6.703303e+03 5.237229e+03 1.695308e-01 1.693725e-01 1.058197e+00 6.437332e+03 6.472685e+03 6.437335e+03 -1.092204e-02 6.397596e+03 6.241487e+03 5.780345e-01
4.353379e-01 6.578213e+03 5.142032e+03 1.622938e-01 1.621422e-01 9.932891e-01 6.317601e+03 6.352297e+03 6.317604e+03 -1.071890e-02 6.278516e+03 6.125938e+03 5.579755e-01
4.407202e-01 6.457825e+03 5.052954e+03 1.554834e-01 1.553382e-01 9.697201e-01 6.202769e+03 6.236834e+03 6.202771e+03 -1.052406e-02 6.164245e+03 6.015465e+03 5.374402e-01
4.461025e-01 6.341384e+03 4.967761e+03 1.490490e-01 1.489098e-01 9.487784e-01 6.091852e+03 6.125308e+03 6.091854e+03 -1.033587e-02 6.053852e+03 5.908850e+03 5.174773e-01
4.514849e-01 6.228315e+03 4.884481e+03 1.429486e-01 1.428151e-01 9.315984e-01 5.984062e+03 6.016925e+03 5.984063e+03 -1.015299e-02 5.946594e+03 5.805093e+03 4.989622e-01
4.568672e-01 6.118132e+03 4.801640e+03 1.371478e-01 1.370197e-01 8.744419e-01 5.878757e+03 5.911043e+03 5.878760e+03 -9.974321e-03 5.841865e+03 5.703425e+03 4.824174e-01
4.622495e-01 6.010343e+03 4.718334e+03 1.316178e-01 1.314948e-01 8.244795e-01 5.775387e+03 5.807105e+03 5.775390e+03 -9.798937e-03 5.739124e+03 5.603253e+03 4.679509e-01
4.676319e-01 5.904632e+03 4.634418e+03 1.263387e-01 1.262206e-01 7.833565e-01 5.673663e+03 5.704823e+03 5.673666e+03 -9.626344e-03 5.638073e+03 5.504336e+03 4.553012e-01
4.730142e-01 5.801072e+03 4.550584e+03 1.213023e-01 1.211889e-01 7.707056e-01 5.573754e+03 5.604366e+03 5.573757e+03 -9.456831e-03 5.538863e+03 5.406957e+03 4.439591e-01
4.783965e-01 5.699999e+03 4.468027e+03 1.165072e-01 1.163984e-01 7.423476e-01 5.476130e+03 5.506206e+03 5.476132e+03 -9.291195e-03 5.441937e+03 5.311725e+03 4.333274e-01
4.837789e-01 5.601698e+03 4.387885e+03 1.119509e-01 1.118463e-01 7.111152e-01 5.381207e+03 5.410761e+03 5.381209e+03 -9.130141e-03 5.347686e+03 5.219186e+03 4.228722e-01
4.891612e-01 5.506253e+03 4.310902e+03 1.076258e-01 1.075253e-01 6.589438e-01 5.289172e+03 5.318221e+03 5.289174e+03 -8.973988e-03 5.256277e+03 5.129617e+03 4.122293e-01
4.945435e-01 5.413658e+03 4.237417e+03 1.035214e-01 1.034247e-01 6.441708e-01 5.200071e+03 5.228631e+03 5.200073e+03 -8.822814e-03 5.167748e+03 5.043104e+03 4.012510e-01
4.999259e-01 5.323898e+03 4.167432e+03 9.962620e-02 9.953314e-02 6.262134e-01 5.113896e+03 5.141982e+03 5.113897e+03 -8.676602e-03 5.082090e+03 4.959625e+03 3.899945e-01
5.053082e-01 5.236913e+03 4.100620e+03 9.592737e-02 9.583776e-02 6.283565e-01 5.030542e+03 5.058170e+03 5.030543e+03 -8.535176e-03 4.999213e+03 4.879024e+03 3.786659e-01
5.106905e-01 5.152494e+03 4.036346e+03 9.240945e-02 9.232314e-02 5.960894e-01 4.949735e+03 4.976919e+03 4.949737e+03 -8.398074e-03 4.918857e+03 4.800958e+03 3.675396e-01
5.160728e-01 5.070315e+03 3.973826e+03 8.905589e-02 8.897270e-02 5.626625e-01 4.871081e+03 4.897833e+03 4.871082e+03 -8.264623e-03 4.840644e+03 4.724958e+03 3.568770e-01
5.214552e-01 4.990074e+03 3.912384e+03 8.585196e-02 8.577176e-02 5.356401e-01 4.794219e+03 4.820550e+03 4.794220e+03 -8.134213e-03 4.764225e+03 4.650613e+03 3.468649e-01
5.268375e-01 4.911602e+03 3.851636e+03 8.278693e-02 8.270959e-02 5.187057e-01 4.718949e+03 4.744866e+03 4.718950e+03 -8.006505e-03 4.689408e+03 4.577693e+03 3.375837e-01
5.322198e-01 4.834850e+03 3.791505e+03 7.985342e-02 7.977882e-02 5.149095e-01 4.645216e+03 4.670729e+03 4.645217e+03 -7.881404e-03 4.616138e+03 4.506151e+03 3.290044e-01
5.376021e-01 4.759790e+03 3.732099e+03 7.704545e-02 7.697348e-02 4.893704e-01 4.573015e+03 4.598131e+03 4.573017e+03 -7.758902e-03 4.544405e+03 4.436005e+03 3.210122e-01
5.429845e-01 4.686380e+03 3.673621e+03 7.435752e-02 7.428806e-02 4.649319e-01 4.502342e+03 4.527069e+03 4.502343e+03 -7.638993e-03 4.474200e+03 4.367294e+03 3.134462e-01
5.483668e-01 4.614618e+03 3.616346e+03 7.178517e-02 7.171811e-02 4.398426e-01 4.433238e+03 4.457586e+03 4.433239e+03 -7.521747e-03 4.405554e+03 4.300104e+03 3.061429e-01
5.537491e-01 4.544576e+03 3.560596e+03 6.932518e-02 6.926042e-02 4.363772e-01 4.365814e+03 4.389792e+03 4.365815e+03 -7.407350e-03 4.338571e+03 4.234581e+03 2.989715e-01
5.591314e-01 4.476329e+03 3.506610e+03 6.697421e-02 6.691165e-02 4.321289e-01 4.300171e+03 4.323790e+03 4.300173e+03 -7.295976e-03 4.273349e+03 4.170847e+03 2.918550e-01
5.645138e-01 4.409861e+03 3.454435e+03 6.472731e-02 6.466685e-02 4.254961e-01 4.236303e+03 4.259569e+03 4.236303e+03 -7.187611e-03 4.209878e+03 4.108900e+03 2.847749e-01
5.698961e-01 4.345060e+03 3.403927e+03 6.257810e-02 6.251964e-02 3.975326e-01 4.174091e+03 4.197017e+03 4.174092e+03 -7.082060e-03 4.148045e+03 4.048615e+03 2.777618e-01
5.752785e-01 4.281812e+03 3.354868e+03 6.052028e-02 6.046374e-02 3.816838e-01 4.113409e+03 4.136001e+03 4.113410e+03 -6.979100e-03 4.087726e+03 3.989844e+03 2.708775e-01
5.806608e-01 4.220055e+03 3.307062e+03 5.854857e-02 5.849388e-02 3.627234e-01 4.054171e+03 4.076438e+03 4.054173e+03 -6.878594e-03 4.028841e+03 3.932482e+03 2.641925e-01
5.860431e-01 4.159739e+03 3.260332e+03 5.665817e-02 5.660525e-02 3.665419e-01 3.996310e+03 4.018259e+03 3.996311e+03 -6.780422e-03 3.971326e+03 3.876440e+03 2.577662e-01
5.914254e-01 4.100768e+03 3.214491e+03 5.484405e-02 5.479282e-02 3.494111e-01 3.939715e+03 3.961354e+03 3.939716e+03 -6.684399e-03 3.915076e+03 3.821596e+03 2.516330e-01
5.968078e-01 4.043020e+03 3.169383e+03 5.310128e-02 5.305167e-02 3.370775e-01 3.884260e+03 3.905594e+03 3.884262e+03 -6.590311e-03 3.859965e+03 3.767822e+03 2.457976e-01
6.021901e-01 3.986431e+03 3.124961e+03 5.142609e-02 5.137805e-02 3.158781e-01 3.829884e+03 3.850919e+03 3.829884e+03 -6.498052e-03 3.805930e+03 3.715059e+03 2.402382e-01
6.075724e-01 3.931012e+03 3.081296e+03 4.981608e-02 4.976954e-02 3.087825e-01 3.776607e+03 3.797349e+03 3.776607e+03 -6.407658e-03 3.752991e+03 3.663340e+03 2.349145e-01
6.129547e-01 3.876797e+03 3.038508e+03 4.826922e-02 4.822414e-02 3.113937e-01 3.724475e+03 3.744931e+03 3.724476e+03 -6.319208e-03 3.701193e+03 3.612725e+03 2.297788e-01
6.183371e-01 3.823765e+03 2.996661e+03 4.678297e-02 4.673927e-02 3.054431e-01 3.673483e+03 3.693659e+03 3.673483e+03 -6.232690e-03 3.650527e+03 3.563220e+03 2.247869e-01
6.237195e-01 3.771863e+03 2.955772e+03 4.535440e-02 4.531204e-02 2.957120e-01 3.623587e+03 3.643490e+03 3.623588e+03 -6.148034e-03 3.600948e+03 3.514794e+03 2.199056e-01
6.291018e-01 3.721067e+03 2.915858e+03 4.398103e-02 4.393994e-02 2.761244e-01 3.574771e+03 3.594405e+03 3.574771e+03 -6.065208e-03 3.552438e+03 3.467432e+03 2.151178e-01
6.553143e-01 3.488978e+03 2.734591e+03 3.800637e-02 3.797086e-02 2.358735e-01 3.351901e+03 3.370311e+03 3.351901e+03 -5.687071e-03 3.330939e+03 3.251362e+03 1.933256e-01
6.710609e-01 3.360348e+03 2.633904e+03 3.490774e-02 3.487513e-02 2.267225e-01 3.228345e+03 3.246076e+03 3.228345e+03 -5.477437e-03 3.208152e+03 3.131528e+03 1.817842e-01
7.173232e-01 3.022509e+03 2.368977e+03 2.747874e-02 2.745307e-02 1.786375e-01 2.903757e+03 2.919706e+03 2.903758e+03 -4.926718e-03 2.885594e+03 2.816666e+03 1.529773e-01
7.667748e-01 2.717213e+03 2.129740e+03 2.161970e-02 2.159951e-02 1.409631e-01 2.610463e+03 2.624801e+03 2.610463e+03 -4.429094e-03 2.594130e+03 2.532180e+03 1.286248e-01
8.196356e-01 2.441411e+03 1.913630e+03 1.700062e-02 1.698474e-02 1.118886e-01 2.345507e+03 2.358389e+03 2.345507e+03 -3.979550e-03 2.330826e+03 2.275184e+03 1.080782e-01
8.761405e-01 2.192429e+03 1.718518e+03 1.336123e-02 1.334875e-02 8.321469e-02 2.106312e+03 2.117882e+03 2.106313e+03 -3.573717e-03 2.093126e+03 2.043172e+03 9.077130e-02
9.365409e-01 1.967834e+03 1.542504e+03 1.049557e-02 1.048577e-02 6.490037e-02 1.890544e+03 1.900928e+03 1.890545e+03 -3.207630e-03 1.878706e+03 1.833880e+03 7.619987e-02
1.001105e+00 1.765367e+03 1.383822e+03 8.240413e-03 8.232715e-03 5.128320e-02 1.696033e+03 1.705349e+03 1.696033e+03 -2.877607e-03 1.685410e+03 1.645204e+03 6.393740e-02
1.070120e+00 1.582976e+03 1.240874e+03 6.466731e-03 6.460690e-03 4.210654e-02 1.520809e+03 1.529163e+03 1.520809e+03 -2.580311e-03 1.511282e+03 1.475238e+03 5.362293e-02
1.143894e+00 1.418747e+03 1.112155e+03 5.072377e-03 5.067639e-03 3.324123e-02 1.363033e+03 1.370519e+03 1.363033e+03 -2.312616e-03 1.354492e+03 1.322193e+03 4.495161e-02
1.222753e+00 1.270995e+03 9.963480e+02 3.976915e-03 3.973200e-03 2.494910e-02 1.221085e+03 1.227792e+03 1.221085e+03 -2.071778e-03 1.213432e+03 1.184502e+03 3.766645e-02
1.307048e+00 1.138131e+03 8.922076e+02 3.116671e-03 3.113759e-03 2.012340e-02 1.093441e+03 1.099447e+03 1.093441e+03 -1.855208e-03 1.086587e+03 1.060685e+03 3.154863e-02
1.397155e+00 1.018712e+03 7.986025e+02 2.441437e-03 2.439157e-03 1.648532e-02 9.787120e+02 9.840878e+02 9.787121e+02 -1.660551e-03 9.725760e+02 9.493959e+02 2.641330e-02
1.493473e+00 9.114546e+02 7.145292e+02 1.911723e-03 1.909937e-03 1.244918e-02 8.756677e+02 8.804775e+02 8.756678e+02 -1.485719e-03 8.701769e+02 8.494402e+02 2.210517e-02
1.596432e+00 8.151609e+02 6.390477e+02 1.496335e-03 1.494938e-03 9.380751e-03 7.831561e+02 7.874578e+02 7.831561e+02 -1.328757e-03 7.782447e+02 7.597010e+02 1.849249e-02
1.706489e+00 7.287589e+02 5.713194e+02 1.170752e-03 1.169658e-03 7.765006e-03 7.001474e+02 7.039931e+02 7.001474e+02 -1.187919e-03 6.957559e+02 6.791796e+02 1.546449e-02
1.824133e+00 6.512688e+02 5.105757e+02 9.156654e-04 9.148101e-04 6.125194e-03 6.257004e+02 6.291373e+02 6.257005e+02 -1.061607e-03 6.217754e+02 6.069632e+02 1.292753e-02
1.949887e+00 5.818032e+02 4.561209e+02 7.158928e-04 7.152240e-04 4.844197e-03 5.589627e+02 5.620330e+02 5.589627e+02 -9.483749e-04 5.554559e+02 5.422246e+02 1.080294e-02
2.084310e+00 5.195645e+02 4.073309e+02 5.595083e-04 5.589856e-04 3.732211e-03 4.991679e+02 5.019097e+02 4.991679e+02 -8.469228e-04 4.960358e+02 4.842209e+02 9.024455e-03
2.228001e+00 4.638230e+02 3.636336e+02 4.371340e-04 4.367256e-04 2.508851e-03 4.456152e+02 4.480629e+02 4.456152e+02 -7.560616e-04 4.428188e+02 4.322720e+02 7.536265e-03
2.381597e+00 4.139218e+02 3.245141e+02 3.414096e-04 3.410906e-04 1.977961e-03 3.976733e+02 3.998576e+02 3.976733e+02 -6.747201e-04 3.951776e+02 3.857659e+02 6.291440e-03
2.545782e+00 3.692693e+02 2.895085e+02 2.665603e-04 2.663113e-04 1.765917e-03 3.547739e+02 3.567226e+02 3.547739e+02 -6.019340e-04 3.525472e+02 3.441510e+02 5.250617e-03
2.721286e+00 3.293307e+02 2.581984e+02 2.080556e-04 2.078613e-04 1.316498e-03 3.164034e+02 3.181413e+02 3.164034e+02 -5.368319e-04 3.144173e+02 3.069293e+02 4.380675e-03
2.908889e+00 2.936195e+02 2.302019e+02 1.623406e-04 1.621890e-04 9.872376e-04 2.820943e+02 2.836437e+02 2.820943e+02 -4.786207e-04 2.803234e+02 2.736473e+02 3.653795e-03
3.109425e+00 2.617033e+02 2.051802e+02 1.266328e-04 1.265145e-04 8.056803e-04 2.514310e+02 2.528120e+02 2.514310e+02 -4.265952e-04 2.498525e+02 2.439019e+02 3.046678e-03
3.323786e+00 2.331884e+02 1.828249e+02 9.875036e-05 9.865812e-05 6.984146e-04 2.240355e+02 2.252661e+02 2.240355e+02 -3.801141e-04 2.226289e+02 2.173265e+02 2.539759e-03
3.552925e+00 2.077211e+02 1.628586e+02 7.698515e-05 7.691323e-05 5.025865e-04 1.995679e+02 2.006641e+02 1.995679e+02 -3.386007e-04 1.983149e+02 1.935912e+02 2.116627e-03
3.797861e+00 1.849845e+02 1.450330e+02 6.000069e-05 5.994464e-05 4.198051e-04 1.777238e+02 1.787000e+02 1.777238e+02 -3.015385e-04 1.766079e+02 1.724008e+02 1.763555e-03
4.059682e+00 1.646924e+02 1.291238e+02 4.675078e-05 4.670711e-05 3.144809e-04 1.582282e+02 1.590974e+02 1.582282e+02 -2.684610e-04 1.572347e+02 1.534886e+02 1.469028e-03
4.339552e+00 1.465878e+02 1.149294e+02 3.641728e-05 3.638327e-05 2.575812e-04 1.408343e+02 1.416079e+02 1.408343e+02 -2.389492e-04 1.399499e+02 1.366152e+02 1.223408e-03
4.638717e+00 1.304406e+02 1.022695e+02 2.836066e-05 2.833417e-05 1.962383e-04 1.253208e+02 1.260091e+02 1.253208e+02 -2.126279e-04 1.245338e+02 1.215658e+02 1.018637e-03
4.958507e+00 1.160429e+02 9.098129e+01 2.208089e-05 2.206027e-05 1.595536e-04 1.114883e+02 1.121007e+02 1.114883e+02 -1.891587e-04 1.107882e+02 1.081471e+02 8.479637e-04
5.300342e+00 1.032099e+02 8.091965e+01 1.718752e-05 1.717146e-05 1.007689e-04 9.915889e+01 9.970354e+01 9.915889e+01 -1.682398e-04 9.853621e+01 9.618655e+01 7.057519e-04
5.665742e+00 9.177425e+01 7.195358e+01 1.337539e-05 1.336290e-05 1.002667e-04 8.817208e+01 8.865639e+01 8.817208e+01 -1.495988e-04 8.761840e+01 8.552837e+01 5.872826e-04
6.056334e+00 8.158713e+01 6.396634e+01 1.040641e-05 1.039669e-05 5.981323e-05 7.838477e+01 7.881532e+01 7.838477e+01 -1.329930e-04 7.789256e+01 7.603378e+01 4.886186e-04
6.473852e+00 7.251453e+01 5.685288e+01 8.094646e-06 8.087084e-06 3.972212e-05 6.966822e+01 7.005090e+01 6.966822e+01 -1.182039e-04 6.923077e+01 6.757790e+01 4.064669e-04
6.920153e+00 6.443686e+01 5.051945e+01 6.295068e-06 6.289189e-06 3.463559e-05 6.190756e+01 6.224761e+01 6.190756e+01 -1.050366e-04 6.151887e+01 6.004932e+01 3.380808e-04
7.397222e+00 5.724678e+01 4.488191e+01 4.894521e-06 4.889949e-06 4.050405e-05 5.499964e+01 5.530175e+01 5.499964e+01 -9.331620e-05 5.465436e+01 5.334795e+01 2.811653e-04
7.907180e+00 5.084856e+01 3.986520e+01 3.804789e-06 3.801235e-06 2.315870e-05 4.885250e+01 4.912084e+01 4.885250e+01 -8.288653e-05 4.854584e+01 4.738458e+01 2.338071e-04
8.452294e+00 4.515622e+01 3.540193e+01 2.957073e-06 2.954311e-06 2.253767e-05 4.338354e+01 4.362184e+01 4.338354e+01 -7.360752e-05 4.311125e+01 4.207911e+01 1.944085e-04
9.034987e+00 4.009330e+01 3.143213e+01 2.297779e-06 2.295633e-06 1.671683e-05 3.851929e+01 3.873087e+01 3.851929e+01 -6.535448e-05 3.827757e+01 3.736024e+01 1.616385e-04
9.657851e+00 3.559114e+01 2.790200e+01 1.785132e-06 1.783465e-06 1.373881e-05 3.419379e+01 3.438161e+01 3.419379e+01 -5.801555e-05 3.397926e+01 3.316402e+01 1.343863e-04
1.032366e+01 3.158861e+01 2.476361e+01 1.386597e-06 1.385302e-06 9.824448e-06 3.034832e+01 3.051502e+01 3.034832e+01 -5.149105e-05 3.015796e+01 2.943345e+01 1.117268e-04
1.103536e+01 2.803109e+01 2.197412e+01 1.076839e-06 1.075833e-06 6.665156e-06 2.693039e+01 2.707831e+01 2.693039e+01 -4.569196e-05 2.676151e+01 2.611764e+01 9.288901e-05
1.179613e+01 2.486974e+01 1.949524e+01 8.361271e-07 8.353463e-07 6.402952e-06 2.389307e+01 2.402431e+01 2.389307e+01 -4.053864e-05 2.374330e+01 2.317106e+01 7.723040e-05
1.260934e+01 2.206108e+01 1.729291e+01 6.491089e-07 6.485027e-07 5.911062e-06 2.119461e+01 2.131103e+01 2.119461e+01 -3.596025e-05 2.106180e+01 2.055319e+01 6.421623e-05
1.347862e+01 1.956628e+01 1.533666e+01 5.038349e-07 5.033644e-07 3.351296e-06 1.879770e+01 1.890095e+01 1.879770e+01 -3.189348e-05 1.867996e+01 1.822785e+01 5.340115e-05
1.440782e+01 1.735070e+01 1.359934e+01 3.910076e-07 3.906425e-07 2.034116e-06 1.666904e+01 1.676060e+01 1.666904e+01 -2.828185e-05 1.656469e+01 1.616274e+01 4.441437e-05
1.540108e+01 1.538349e+01 1.205675e+01 3.033963e-07 3.031130e-07 2.305617e-06 1.477901e+01 1.486018e+01 1.477901e+01 -2.507508e-05 1.468655e+01 1.432912e+01 3.694745e-05
1.646282e+01 1.363715e+01 1.068735e+01 2.353777e-07 2.351579e-07 1.622331e-06 1.310117e+01 1.317313e+01 1.310117e+01 -2.222835e-05 1.301927e+01 1.270135e+01 3.074374e-05
1.759775e+01 1.208716e+01 9.471910e+00 1.825792e-07 1.824088e-07 1.666195e-06 1.161199e+01 1.167578e+01 1.161199e+01 -1.970171e-05 1.153946e+01 1.125660e+01 2.558975e-05
1.881093e+01 1.071171e+01 8.393319e+00 1.416021e-07 1.414699e-07 1.448856e-06 1.029050e+01 1.034702e+01 1.029050e+01 -1.745957e-05 1.022628e+01 9.974512e+00 2.130791e-05
2.010773e+01 9.491366e+00 7.436342e+00 1.098049e-07 1.097024e-07 4.765332e-07 9.118020e+00 9.168103e+00 9.118020e+00 -1.547026e-05 9.061180e+00 8.836985e+00 1.775062e-05
2.149394e+01 8.408815e+00 6.587411e+00 8.513501e-08 8.505557e-08 3.336372e-07 8.077932e+00 8.122302e+00 8.077932e+00 -1.370558e-05 8.027638e+00 7.827890e+00 1.479514e-05
2.297572e+01 7.448670e+00 5.834459e+00 6.599798e-08 6.593640e-08 7.134009e-07 7.155446e+00 7.194749e+00 7.155446e+00 -1.214042e-05 7.110960e+00 6.932879e+00 1.233951e-05
2.455964e+01 6.597234e+00 5.166746e+00 5.115522e-08 5.110749e-08 1.395313e-07 6.337403e+00 6.372213e+00 6.337403e+00 -1.075248e-05 6.298069e+00 6.139190e+00 1.029896e-05
2.625276e+01 5.842319e+00 4.574717e+00 3.964487e-08 3.960789e-08 2.290629e-07 5.612095e+00 5.642921e+00 5.612095e+00 -9.521868e-06 5.577328e+00 5.435462e+00 8.603093e-06
2.806260e+01 5.173093e+00 4.049877e+00 3.072010e-08 3.069145e-08 2.276596e-07 4.969113e+00 4.996408e+00 4.969113e+00 -8.430941e-06 4.938397e+00 4.811599e+00 7.193407e-06
2.999722e+01 4.579922e+00 3.584672e+00 2.380113e-08 2.377894e-08 1.382418e-07 4.399202e+00 4.423366e+00 4.399202e+00 -7.463990e-06 4.372076e+00 4.258621e+00 6.021327e-06
3.206520e+01 4.054241e+00 3.172389e+00 1.843794e-08 1.842075e-08 6.515933e-08 3.894133e+00 3.915523e+00 3.894133e+00 -6.607055e-06 3.870191e+00 3.768549e+00 5.046513e-06
3.427574e+01 3.588443e+00 2.807060e+00 1.428130e-08 1.426799e-08 1.144304e-07 3.446597e+00 3.465528e+00 3.446597e+00 -5.847734e-06 3.425476e+00 3.334288e+00 4.235470e-06
3.663868e+01 3.175764e+00 2.483385e+00 1.106022e-08 1.104992e-08 5.137278e-08 3.050097e+00 3.066851e+00 3.050097e+00 -5.175006e-06 3.031477e+00 2.949538e+00 3.560391e-06
